RegionID,SizeRank,RegionName,RegionType,StateName,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,2021-02-28,2021-03-31,2021-04-30,2021-05-31,2021-06-30,2021-07-31,2021-08-31,2021-09-30,2021-10-31,2021-11-30,2021-12-31,2022-01-31,2022-02-28,2022-03-31,2022-04-30,2022-05-31,2022-06-30,2022-07-31,2022-08-31,2022-09-30,2022-10-31,2022-11-30,2022-12-31,2023-01-31,2023-02-28,2023-03-31,2023-04-30,2023-05-31,2023-06-30,2023-07-31,2023-08-31,2023-09-30,2023-10-31,2023-11-30,2023-12-31,2024-01-31,2024-02-29,2024-03-31,2024-04-30,2024-05-31,2024-06-30,2024-07-31,2024-08-31,2024-09-30,2024-10-31,2024-11-30,2024-12-31
394873,283,"Monroe, MI",msa,MI,154282.0,158060.0,158518.0,162474.0,159981.0,163190.0,163219.0,165154.0,168130.0,169841.0,170088.0,164411.0,162777.0,167480.0,170578.0,171252.0,165060.0,160815.0,164604.0,167786.0,179375.0,179025.0,177387.0,168283.0,169596.0,178161.0,184357.0,184374.0,181142.0,180539.0,181746.0,182096.0,183743.0,186391.0,186130.0,185261.0,183455.0,189922.0,196868.0,199384.0,196546.0,190088.0,198338.0,198949.0,207992.0,206173.0,215471.0,219635.0,220830.0,216205.0,209655.0,216099.0,218190.0,208489.0,198483.0,200445.0,211101.0,220929.0,225162.0,230271.0,223357.0,218016.0,220868.0,226000.0,224210.0,217979.0,222379.0,223507.0,229810.0,232561.0,238587.0,238064.0,239567.0,242275.0,248787.0,241546.0,241526.0
395066,284,"Santa Fe, NM",msa,NM,358894.0,364766.0,388005.0,396986.0,401235.0,397855.0,384933.0,377187.0,365553.0,368780.0,376712.0,382219.0,382233.0,378634.0,375194.0,362425.0,357276.0,366866.0,379313.0,386942.0,379327.0,376934.0,382883.0,401469.0,427191.0,440970.0,456401.0,,470708.0,465520.0,467815.0,448293.0,463320.0,479394.0,490130.0,466911.0,464132.0,465864.0,486471.0,483122.0,505860.0,496070.0,496336.0,488864.0,516212.0,535490.0,565174.0,570925.0,568343.0,548946.0,552006.0,562092.0,566556.0,549490.0,539202.0,539591.0,554127.0,571714.0,571286.0,576423.0,583656.0,602822.0,600299.0,577461.0,556465.0,563578.0,563274.0,567093.0,568452.0,575231.0,573467.0,560239.0,560353.0,574883.0,594116.0,604875.0,607632.0
394314,286,"Alexandria, LA",msa,LA,147927.0,147313.0,145215.0,146182.0,142935.0,141311.0,140314.0,149217.0,154691.0,156434.0,146720.0,145925.0,145060.0,148246.0,146907.0,142260.0,145231.0,150333.0,159862.0,161374.0,159898.0,159557.0,161210.0,161582.0,168041.0,173318.0,180245.0,173046.0,172252.0,162533.0,170909.0,168246.0,177120.0,175088.0,179250.0,176155.0,171411.0,170603.0,169064.0,175629.0,178678.0,183075.0,182290.0,182159.0,176346.0,179433.0,183228.0,198751.0,196156.0,187309.0,173584.0,175743.0,169407.0,179277.0,175871.0,183090.0,177824.0,178615.0,180190.0,180218.0,177931.0,182280.0,179765.0,178137.0,187013.0,182195.0,182125.0,173267.0,173445.0,182244.0,181386.0,185148.0,179119.0,181065.0,186134.0,190153.0,188185.0
395163,287,"Traverse City, MI",msa,MI,209635.0,209161.0,210498.0,213754.0,215848.0,224690.0,233283.0,227086.0,222194.0,219065.0,224159.0,223880.0,232881.0,237135.0,243415.0,236395.0,233961.0,227976.0,232730.0,236733.0,256903.0,249124.0,252109.0,253998.0,271678.0,274387.0,268130.0,263063.0,267629.0,260772.0,250871.0,250793.0,255311.0,277012.0,285364.0,299440.0,296002.0,296558.0,292722.0,304419.0,312369.0,312746.0,309836.0,311854.0,320579.0,333338.0,342765.0,344238.0,342567.0,339421.0,336813.0,325250.0,310305.0,314485.0,314751.0,330033.0,347292.0,364757.0,367097.0,372473.0,377707.0,384194.0,380339.0,386658.0,379634.0,375326.0,359628.0,363938.0,362393.0,380342.0,391324.0,410768.0,412819.0,417370.0,417506.0,425947.0,409800.0
394359,288,"Bangor, ME",msa,ME,134554.0,138168.0,148069.0,147455.0,146939.0,137581.0,140420.0,145345.0,143241.0,145401.0,145633.0,154194.0,150109.0,145557.0,144234.0,144326.0,149396.0,153731.0,161601.0,157177.0,158643.0,153661.0,162922.0,156399.0,161932.0,159595.0,168342.0,170326.0,174627.0,167307.0,167963.0,175032.0,187535.0,191239.0,185096.0,188694.0,190714.0,193895.0,196430.0,203030.0,205790.0,205121.0,203408.0,206168.0,207435.0,214792.0,221627.0,223271.0,218561.0,214919.0,214912.0,217846.0,214250.0,218223.0,224329.0,234008.0,237214.0,234337.0,234436.0,237715.0,242217.0,244802.0,243713.0,245175.0,254543.0,253185.0,259108.0,257638.0,261121.0,268154.0,270892.0,270505.0,263887.0,262988.0,266537.0,266593.0,276707.0
394685,289,"Homosassa Springs, FL",msa,FL,139401.0,136511.0,137717.0,139951.0,143914.0,144147.0,143065.0,149065.0,154468.0,159446.0,160138.0,156604.0,154552.0,149236.0,152295.0,153348.0,159069.0,158228.0,160740.0,163646.0,165624.0,169128.0,164165.0,166585.0,164668.0,172399.0,178583.0,183488.0,185433.0,186466.0,191078.0,195079.0,201328.0,206440.0,209943.0,210970.0,213438.0,213976.0,217214.0,218431.0,222413.0,227940.0,235421.0,249879.0,262422.0,263300.0,263565.0,260204.0,261036.0,258426.0,254532.0,259252.0,259300.0,259165.0,257455.0,254876.0,256854.0,261977.0,265777.0,268020.0,263615.0,262608.0,260932.0,263544.0,263121.0,266894.0,266530.0,272469.0,267301.0,264114.0,265911.0,272649.0,274526.0,264521.0,261616.0,265253.0,266554.0
394662,290,"Hanford, CA",msa,CA,223078.0,220290.0,220640.0,215991.0,212102.0,211452.0,212578.0,217270.0,216843.0,228042.0,226020.0,232474.0,232712.0,242995.0,243219.0,243717.0,238005.0,243224.0,242395.0,244383.0,239815.0,237957.0,244268.0,252599.0,257331.0,252689.0,258104.0,260152.0,267145.0,268486.0,273587.0,279901.0,282048.0,290109.0,289912.0,297303.0,292903.0,300136.0,303482.0,314431.0,319542.0,314977.0,318115.0,314799.0,326792.0,328708.0,333185.0,322592.0,308757.0,306258.0,310438.0,312115.0,308023.0,309364.0,318444.0,328473.0,323794.0,320815.0,317144.0,327056.0,332842.0,335712.0,330754.0,330582.0,322895.0,326975.0,325087.0,328224.0,328243.0,330491.0,336619.0,334695.0,347878.0,350209.0,343192.0,336892.0,335756.0
394723,291,"Jefferson City, MO",msa,MO,141200.0,140928.0,142421.0,137785.0,140764.0,134569.0,144583.0,144047.0,148175.0,144311.0,146353.0,151150.0,148093.0,146458.0,144763.0,149589.0,151459.0,152340.0,153615.0,152580.0,153514.0,151728.0,156432.0,159698.0,165033.0,166834.0,170067.0,169443.0,167419.0,166665.0,169334.0,171550.0,176027.0,179236.0,180271.0,180120.0,179854.0,185604.0,189274.0,191226.0,189583.0,187512.0,183135.0,187685.0,192028.0,198922.0,204771.0,205044.0,209527.0,204987.0,210535.0,204591.0,205548.0,207208.0,205038.0,210176.0,210935.0,224524.0,226637.0,218902.0,218415.0,215960.0,226798.0,219107.0,223769.0,217350.0,230938.0,222858.0,230925.0,230087.0,243173.0,244119.0,242699.0,242510.0,231420.0,231809.0,233648.0
394598,292,"Florence, AL",msa,AL,130436.0,131064.0,125968.0,123207.0,124390.0,124006.0,129876.0,128691.0,130479.0,123141.0,119688.0,115086.0,115600.0,115322.0,119290.0,121447.0,122653.0,116681.0,119540.0,124278.0,132058.0,130051.0,130422.0,126175.0,125783.0,130611.0,140069.0,148410.0,142048.0,138804.0,131005.0,137887.0,136531.0,141644.0,136904.0,139980.0,140882.0,145293.0,150342.0,155795.0,155512.0,153042.0,144849.0,145253.0,149935.0,158562.0,163857.0,160990.0,154429.0,143891.0,146247.0,153971.0,161869.0,164671.0,166343.0,164795.0,163891.0,160198.0,165391.0,171987.0,174951.0,177147.0,169126.0,173168.0,169873.0,176392.0,176318.0,178160.0,176534.0,177045.0,185386.0,184835.0,186710.0,185749.0,196389.0,213750.0,220908.0
394537,293,"Dothan, AL",msa,AL,131445.0,136859.0,144987.0,147577.0,142530.0,132907.0,132808.0,134157.0,135769.0,134464.0,130940.0,133422.0,130396.0,136534.0,132626.0,135703.0,137174.0,139116.0,139381.0,132256.0,136971.0,139154.0,146333.0,152970.0,153770.0,154671.0,151237.0,155118.0,152889.0,147083.0,147722.0,148522.0,157252.0,156342.0,159841.0,159961.0,160336.0,161165.0,164924.0,168886.0,173140.0,169216.0,164385.0,164867.0,173306.0,187224.0,182713.0,174912.0,169843.0,169362.0,171019.0,169984.0,168626.0,170718.0,170318.0,172365.0,171192.0,164189.0,174481.0,179732.0,185378.0,177402.0,172927.0,172466.0,171134.0,164953.0,165542.0,168159.0,180873.0,181977.0,191401.0,185997.0,190683.0,189739.0,192554.0,194533.0,192277.0
394802,294,"London, KY",msa,KY,114180.0,114512.0,114868.0,112900.0,113838.0,109612.0,116884.0,118479.0,128519.0,126260.0,130573.0,127410.0,126055.0,121944.0,125435.0,123620.0,122877.0,118681.0,124136.0,129519.0,131274.0,129693.0,129125.0,130959.0,130076.0,131516.0,136267.0,143219.0,143603.0,137757.0,138423.0,151145.0,161548.0,161782.0,160268.0,161189.0,159106.0,154577.0,150859.0,153836.0,159696.0,164082.0,168970.0,170489.0,178672.0,174365.0,176705.0,164683.0,169789.0,167134.0,168143.0,159484.0,163211.0,166276.0,172668.0,171728.0,167138.0,172735.0,175587.0,183277.0,168234.0,164824.0,159249.0,170244.0,167343.0,174377.0,177642.0,184303.0,188931.0,181669.0,181512.0,180081.0,179926.0,191342.0,199077.0,205491.0,197474.0
394306,295,"Albany, GA",msa,GA,111911.0,108403.0,113496.0,113263.0,120240.0,117531.0,120993.0,116739.0,116969.0,113826.0,112263.0,115144.0,118618.0,122769.0,125823.0,116351.0,113432.0,110535.0,119208.0,120236.0,123234.0,126528.0,128930.0,129674.0,134724.0,138714.0,138869.0,140773.0,140885.0,148083.0,145666.0,147835.0,141102.0,138939.0,134944.0,135130.0,142147.0,152304.0,163543.0,163799.0,153035.0,145970.0,142260.0,148810.0,146729.0,143235.0,147179.0,148150.0,153956.0,150241.0,149170.0,144051.0,144222.0,149008.0,152998.0,150464.0,152875.0,162996.0,169396.0,167453.0,161309.0,164803.0,165852.0,173370.0,166580.0,171566.0,176400.0,188164.0,187228.0,176463.0,169881.0,176158.0,177130.0,180271.0,175658.0,167967.0,169780.0
845167,296,"Ottawa, IL",msa,IL,112541.0,110350.0,105735.0,105266.0,101853.0,105239.0,101775.0,99385.0,97828.0,103211.0,109671.0,110506.0,102775.0,99675.0,102556.0,109509.0,118155.0,117855.0,123410.0,116597.0,117256.0,114202.0,113837.0,115329.0,114656.0,116453.0,120584.0,121636.0,121547.0,119711.0,120618.0,125235.0,122841.0,120131.0,115418.0,114511.0,116406.0,120894.0,125075.0,128731.0,128039.0,134092.0,132739.0,135895.0,128346.0,128964.0,125417.0,129708.0,130124.0,126983.0,123070.0,124228.0,128070.0,134715.0,133981.0,138610.0,137532.0,135931.0,131493.0,124055.0,122385.0,126126.0,129509.0,127667.0,128459.0,133553.0,139681.0,145029.0,140775.0,145070.0,140189.0,143965.0,145892.0,150515.0,157130.0,158555.0,154728.0
395102,297,"Sioux City, IA",msa,IA,137580.0,138177.0,143383.0,140212.0,135659.0,138910.0,138357.0,141429.0,138259.0,140461.0,141591.0,143135.0,143131.0,144094.0,145293.0,146104.0,147630.0,144838.0,144725.0,145251.0,146827.0,147207.0,146157.0,155266.0,161350.0,168809.0,163350.0,164872.0,166296.0,166136.0,164081.0,159500.0,163631.0,162410.0,167352.0,168821.0,173418.0,172187.0,170574.0,173086.0,173970.0,175880.0,174591.0,177243.0,181717.0,190177.0,192719.0,197494.0,196645.0,199148.0,193333.0,190815.0,188088.0,183164.0,187338.0,195528.0,207104.0,207977.0,208123.0,208506.0,204350.0,197238.0,192494.0,197946.0,192827.0,200245.0,192863.0,193740.0,193948.0,201009.0,214816.0,214843.0,219034.0,220525.0,222913.0,216068.0,209254.0
395223,298,"Wichita Falls, TX",msa,TX,122582.0,121396.0,126514.0,129809.0,126173.0,125816.0,130217.0,137092.0,135927.0,131994.0,130826.0,136463.0,136913.0,133702.0,124058.0,122440.0,131116.0,140293.0,140030.0,139305.0,142591.0,143224.0,133431.0,130775.0,138282.0,150657.0,152957.0,151942.0,149790.0,144511.0,145059.0,149859.0,157593.0,158205.0,158260.0,164288.0,173564.0,180818.0,181392.0,172302.0,167567.0,164677.0,170657.0,177955.0,181692.0,183170.0,178677.0,178246.0,182276.0,186319.0,181778.0,179890.0,175551.0,181221.0,184010.0,184536.0,179386.0,182833.0,187842.0,194386.0,186971.0,185449.0,186498.0,187438.0,179196.0,176339.0,182194.0,192143.0,190910.0,189597.0,191289.0,193272.0,188370.0,190163.0,190799.0,198051.0,190876.0
395152,299,"Texarkana, TX",msa,TX,129564.0,129398.0,139533.0,142346.0,148072.0,136067.0,138409.0,123065.0,121947.0,121717.0,135479.0,144084.0,139908.0,136707.0,141990.0,145617.0,148212.0,142278.0,152508.0,155254.0,163768.0,152206.0,153168.0,151917.0,162820.0,167892.0,162029.0,169867.0,168224.0,175243.0,171411.0,171729.0,175649.0,169914.0,184488.0,179524.0,190824.0,178223.0,182122.0,175225.0,179335.0,182071.0,187759.0,187433.0,183162.0,188726.0,197925.0,213481.0,202262.0,191916.0,183588.0,193619.0,190855.0,180320.0,170371.0,173497.0,182224.0,178415.0,177084.0,173165.0,173355.0,180592.0,179598.0,189853.0,183200.0,192375.0,185617.0,191519.0,192065.0,195489.0,186617.0,180816.0,178686.0,191794.0,203671.0,204540.0,187735.0
395182,300,"Valdosta, GA",msa,GA,133115.0,130066.0,132757.0,135673.0,142440.0,140410.0,141691.0,139984.0,140533.0,141158.0,139598.0,142613.0,141355.0,140132.0,140081.0,143686.0,149012.0,144771.0,140087.0,134970.0,139364.0,145927.0,150117.0,147558.0,144400.0,146014.0,150675.0,158132.0,162480.0,162312.0,162490.0,161506.0,164636.0,165525.0,166152.0,166211.0,167907.0,167359.0,172983.0,174122.0,177376.0,174570.0,174598.0,181402.0,189046.0,192078.0,191102.0,187424.0,189422.0,189078.0,193332.0,193224.0,192949.0,191530.0,194770.0,201622.0,203276.0,205257.0,203247.0,204338.0,205502.0,203448.0,204366.0,201005.0,204769.0,207026.0,211813.0,209835.0,210433.0,208227.0,222762.0,228639.0,234348.0,226093.0,228270.0,226567.0,226009.0
394800,301,"Logan, UT",msa,UT,237611.0,240535.0,242346.0,242803.0,243253.0,252705.0,256847.0,255735.0,247774.0,245952.0,250681.0,252092.0,252634.0,253800.0,258301.0,259900.0,261662.0,263199.0,267530.0,269969.0,271921.0,268976.0,270523.0,279203.0,285804.0,292543.0,297750.0,303804.0,310464.0,304753.0,305162.0,297635.0,312856.0,325264.0,342897.0,346048.0,346759.0,351339.0,362993.0,381285.0,391555.0,392258.0,390115.0,396892.0,410979.0,422047.0,424700.0,421586.0,401198.0,387683.0,385726.0,393699.0,398409.0,392733.0,402811.0,407985.0,415952.0,412479.0,414009.0,403844.0,400155.0,392220.0,396239.0,408499.0,412430.0,410953.0,403135.0,407436.0,415894.0,417503.0,420520.0,425322.0,426175.0,422930.0,415815.0,421800.0,419183.0
394595,302,"Flagstaff, AZ",msa,AZ,322577.0,320296.0,328366.0,339358.0,340608.0,327926.0,339079.0,341218.0,360505.0,354604.0,360461.0,365940.0,364541.0,365156.0,352874.0,362937.0,356604.0,363849.0,347753.0,356662.0,354958.0,370725.0,386442.0,394639.0,407364.0,407102.0,424220.0,423814.0,428753.0,433405.0,438739.0,451615.0,443477.0,464661.0,475961.0,513535.0,524994.0,527528.0,529374.0,533634.0,568332.0,595428.0,618057.0,618096.0,627405.0,635964.0,635134.0,616946.0,600498.0,590262.0,595793.0,584168.0,576304.0,566135.0,585321.0,593626.0,608370.0,613974.0,624059.0,622095.0,641175.0,641428.0,631708.0,606512.0,587175.0,589398.0,591703.0,598001.0,592386.0,589066.0,592438.0,603988.0,612015.0,620209.0,612326.0,607590.0,613936.0
395036,303,"Rocky Mount, NC",msa,NC,113017.0,116838.0,118088.0,113261.0,110979.0,108781.0,113502.0,118339.0,118115.0,122834.0,115386.0,115054.0,111533.0,111255.0,115570.0,117595.0,117049.0,118006.0,116381.0,127328.0,124890.0,127284.0,118882.0,122597.0,126645.0,135147.0,141739.0,142418.0,140723.0,137629.0,134249.0,133434.0,138124.0,141175.0,148702.0,147242.0,153024.0,155306.0,161589.0,157223.0,158802.0,160888.0,164323.0,165569.0,159430.0,174134.0,166805.0,179311.0,169346.0,177520.0,175571.0,175988.0,172782.0,171478.0,167055.0,170318.0,163141.0,167466.0,161643.0,172644.0,177104.0,179365.0,170412.0,170907.0,176083.0,166121.0,160752.0,153161.0,168336.0,172184.0,175107.0,177471.0,171775.0,170015.0,173330.0,177257.0,181651.0
395000,304,"Pottsville, PA",msa,PA,81582.0,81690.0,78852.0,83440.0,81133.0,82285.0,78791.0,79767.0,77140.0,78819.0,79026.0,84015.0,95724.0,101962.0,106105.0,95269.0,93082.0,87613.0,82386.0,76238.0,93327.0,94788.0,99263.0,92213.0,97748.0,96356.0,86316.0,86649.0,89975.0,95297.0,95731.0,91523.0,81068.0,74750.0,71009.0,74200.0,78075.0,85956.0,88950.0,95146.0,91712.0,92046.0,88847.0,89109.0,86771.0,88050.0,92791.0,94664.0,88646.0,85936.0,88696.0,93427.0,91937.0,98590.0,96575.0,106657.0,104372.0,104456.0,102756.0,100117.0,105381.0,101453.0,107085.0,100661.0,103707.0,107865.0,112683.0,122982.0,118526.0,117294.0,112167.0,113953.0,122457.0,123450.0,119358.0,117203.0,122430.0
394515,305,"Dalton, GA",msa,GA,127691.0,128616.0,124091.0,121934.0,122631.0,129748.0,131759.0,126294.0,122828.0,126213.0,138263.0,143197.0,140919.0,138030.0,138941.0,140655.0,142069.0,142507.0,143141.0,147117.0,150343.0,148036.0,144268.0,143449.0,151502.0,156962.0,161810.0,164527.0,164611.0,164601.0,167383.0,170234.0,168197.0,169006.0,169366.0,175112.0,178106.0,186146.0,197145.0,198009.0,200041.0,193422.0,194962.0,196086.0,201487.0,199268.0,196667.0,192641.0,195844.0,198428.0,201947.0,203001.0,201592.0,201925.0,205662.0,207439.0,209829.0,208795.0,215200.0,218559.0,222896.0,226942.0,230150.0,224170.0,217096.0,209768.0,219289.0,224250.0,236844.0,239273.0,241744.0,241273.0,237577.0,235289.0,228568.0,233960.0,237174.0
394783,306,"Lebanon, PA",msa,PA,159242.0,162077.0,162517.0,162079.0,164388.0,164823.0,163664.0,164821.0,164066.0,167840.0,166460.0,168525.0,166836.0,170658.0,170470.0,176130.0,170196.0,173237.0,161726.0,171967.0,176502.0,191537.0,187635.0,181946.0,176083.0,175537.0,181843.0,183458.0,183145.0,180481.0,182543.0,183951.0,180625.0,184675.0,185857.0,195047.0,199819.0,203152.0,196280.0,191606.0,188452.0,200066.0,205631.0,213709.0,212753.0,213996.0,216839.0,217045.0,220347.0,228224.0,229510.0,229332.0,223441.0,214877.0,217237.0,203484.0,205812.0,207795.0,226945.0,235882.0,237345.0,233356.0,232523.0,232732.0,230460.0,222995.0,231538.0,240704.0,249330.0,249699.0,256215.0,254761.0,251258.0,246038.0,251197.0,255892.0,258411.0
394880,307,"Morristown, TN",msa,TN,142531.0,144492.0,147161.0,149445.0,148012.0,143417.0,143423.0,141930.0,145868.0,146705.0,154074.0,157175.0,158213.0,153926.0,151426.0,151358.0,155975.0,157459.0,158126.0,154778.0,158792.0,157488.0,168456.0,165293.0,170747.0,164677.0,173147.0,175687.0,176155.0,164339.0,162954.0,171907.0,182037.0,184982.0,187806.0,191833.0,200440.0,204612.0,218994.0,222400.0,225497.0,226106.0,235757.0,235346.0,232855.0,231059.0,240778.0,241583.0,234552.0,226483.0,228295.0,232789.0,238934.0,239824.0,231197.0,230233.0,229686.0,241382.0,242280.0,246757.0,258563.0,264069.0,260314.0,245001.0,247189.0,246932.0,247377.0,256937.0,276108.0,294812.0,288079.0,282863.0,274728.0,276588.0,279961.0,283241.0,279673.0
395232,308,"Winchester, VA",msa,VA,237250.0,241324.0,239097.0,238260.0,227224.0,229738.0,226807.0,231231.0,232564.0,232632.0,227936.0,225611.0,229728.0,237497.0,236342.0,239188.0,239006.0,244177.0,250046.0,252969.0,260753.0,261139.0,258719.0,256270.0,257526.0,267544.0,273857.0,282663.0,276641.0,275132.0,269997.0,278316.0,281960.0,289118.0,293224.0,300056.0,306173.0,307811.0,308653.0,308171.0,312565.0,311128.0,309652.0,308808.0,314941.0,317022.0,321714.0,322932.0,327522.0,331991.0,328640.0,335448.0,325342.0,327348.0,324215.0,333601.0,335520.0,328588.0,330368.0,333548.0,348409.0,343437.0,356480.0,351828.0,365118.0,352267.0,346618.0,341926.0,356247.0,361865.0,368409.0,365152.0,371139.0,374339.0,373650.0,371221.0,378751.0
395221,309,"Wheeling, WV",msa,OH,105749.0,110556.0,103083.0,107018.0,104604.0,106555.0,105316.0,110933.0,113825.0,115965.0,112360.0,106450.0,106377.0,105231.0,102214.0,95211.0,100010.0,103533.0,112900.0,114253.0,115546.0,111706.0,113203.0,115261.0,117919.0,116092.0,118075.0,125815.0,117149.0,121046.0,116404.0,123154.0,115537.0,120867.0,118480.0,124932.0,122119.0,127665.0,122266.0,114234.0,114431.0,117506.0,126779.0,119283.0,121777.0,115690.0,115467.0,113500.0,114378.0,119276.0,117752.0,126542.0,129425.0,123585.0,116410.0,116451.0,123006.0,124476.0,122196.0,115003.0,109444.0,114610.0,117264.0,118620.0,120036.0,106227.0,106621.0,95376.0,107910.0,117186.0,121838.0,127792.0,124455.0,122972.0,129437.0,131736.0,136896.0
394879,310,"Morgantown, WV",msa,WV,194817.0,192541.0,190642.0,189592.0,187787.0,187878.0,197790.0,203147.0,204703.0,201508.0,198684.0,190852.0,189661.0,184174.0,194616.0,185236.0,191976.0,185993.0,194899.0,202245.0,210709.0,209982.0,195724.0,195699.0,193293.0,202049.0,204165.0,207789.0,211565.0,209811.0,212261.0,210373.0,206625.0,207597.0,209143.0,210720.0,208944.0,210088.0,213186.0,212482.0,211912.0,208556.0,211424.0,216490.0,223081.0,231991.0,225192.0,224262.0,218640.0,225439.0,225800.0,226113.0,220796.0,224002.0,221716.0,222304.0,223934.0,219627.0,223265.0,223919.0,233372.0,233334.0,229933.0,233223.0,238344.0,243406.0,242496.0,236897.0,233403.0,242669.0,244805.0,244145.0,238684.0,244302.0,246155.0,249355.0,241804.0
394756,311,"La Crosse, WI",msa,WI,178462.0,175504.0,174206.0,172941.0,176634.0,175744.0,184936.0,188401.0,194294.0,190605.0,185630.0,186524.0,181619.0,180914.0,178936.0,185935.0,187324.0,188792.0,184332.0,193242.0,195178.0,203086.0,200887.0,201836.0,201471.0,202948.0,200736.0,200941.0,198810.0,200942.0,207303.0,206304.0,204240.0,205010.0,215012.0,216719.0,213731.0,211252.0,215403.0,215883.0,217278.0,217379.0,219670.0,223443.0,223700.0,229252.0,232425.0,241115.0,237092.0,235739.0,230662.0,232337.0,229325.0,228097.0,230262.0,238055.0,245301.0,245664.0,245369.0,245415.0,249799.0,255392.0,257816.0,259193.0,254412.0,259531.0,261478.0,267299.0,273577.0,274434.0,275048.0,271373.0,283153.0,294168.0,288213.0,275847.0,261794.0
394900,312,"Napa, CA",msa,CA,684697.0,675091.0,674654.0,657753.0,670208.0,672155.0,663372.0,654407.0,659961.0,683400.0,686412.0,675622.0,663313.0,671438.0,691186.0,678414.0,665348.0,661968.0,674583.0,676794.0,678698.0,668427.0,653425.0,656870.0,705138.0,754888.0,753071.0,,751380.0,757179.0,755155.0,757478.0,803818.0,808458.0,806213.0,792350.0,802745.0,815651.0,816657.0,815175.0,822436.0,833221.0,868838.0,886095.0,905589.0,889082.0,890996.0,899525.0,946259.0,930039.0,924520.0,895125.0,882347.0,852052.0,832648.0,843994.0,838066.0,829840.0,812912.0,825894.0,842605.0,868816.0,887104.0,867699.0,858562.0,868655.0,882773.0,902275.0,899089.0,928408.0,924864.0,932160.0,922128.0,909287.0,887858.0,871393.0,864518.0
395013,313,"Rapid City, SD",msa,SD,215163.0,213011.0,208664.0,211978.0,215480.0,218979.0,214961.0,218828.0,218461.0,223969.0,221085.0,222842.0,223784.0,222298.0,225652.0,230237.0,237186.0,235055.0,229787.0,228185.0,230507.0,233717.0,236309.0,236198.0,238447.0,244767.0,260097.0,267749.0,271385.0,263275.0,261343.0,254121.0,261240.0,269396.0,283558.0,283552.0,286747.0,292010.0,296744.0,296161.0,305196.0,310986.0,321036.0,323579.0,335842.0,338782.0,335864.0,330627.0,333632.0,332647.0,338363.0,335575.0,337152.0,333986.0,339573.0,331629.0,334699.0,328997.0,340597.0,336096.0,343001.0,341430.0,341206.0,334400.0,338503.0,339420.0,342353.0,336632.0,340319.0,349699.0,356934.0,355829.0,354613.0,359328.0,366062.0,369634.0,360880.0
395139,314,"Sumter, SC",msa,SC,122550.0,129031.0,135181.0,138618.0,140744.0,135682.0,138706.0,131420.0,137396.0,135764.0,137461.0,134714.0,134704.0,139925.0,143318.0,147243.0,144414.0,144567.0,144811.0,143559.0,147927.0,148087.0,153874.0,144753.0,147499.0,146640.0,155307.0,155753.0,158739.0,159542.0,160183.0,164951.0,167127.0,171284.0,174018.0,173862.0,174354.0,177121.0,181337.0,187501.0,183480.0,183686.0,181084.0,182068.0,181729.0,187610.0,191937.0,189453.0,186856.0,187671.0,186819.0,191060.0,186262.0,192173.0,185926.0,195046.0,193894.0,191071.0,184256.0,196277.0,199412.0,202027.0,195225.0,195969.0,191676.0,188273.0,185800.0,193961.0,201463.0,208364.0,213082.0,211604.0,211444.0,200554.0,197670.0,201920.0,207410.0
394577,315,"Eureka, CA",msa,CA,302944.0,300100.0,303055.0,294212.0,290316.0,298961.0,306078.0,314429.0,307963.0,307679.0,311144.0,315363.0,316177.0,316796.0,310872.0,311329.0,309181.0,306768.0,310454.0,312245.0,319499.0,315885.0,307853.0,313083.0,317504.0,328870.0,334232.0,340925.0,346550.0,349600.0,358489.0,359190.0,368746.0,372848.0,386921.0,388523.0,389213.0,391900.0,397068.0,406063.0,413567.0,412806.0,417751.0,420188.0,429672.0,435196.0,435085.0,445552.0,445799.0,446113.0,432805.0,427744.0,423155.0,411269.0,391399.0,402397.0,407787.0,419849.0,415683.0,433508.0,430376.0,422690.0,410022.0,418782.0,419451.0,417091.0,415607.0,417844.0,409771.0,418010.0,427471.0,436873.0,431425.0,417782.0,419661.0,425615.0,431950.0
395117,316,"Springfield, OH",msa,OH,98099.0,102061.0,102143.0,110508.0,111144.0,109038.0,105818.0,105897.0,111214.0,113862.0,114584.0,115052.0,115110.0,116581.0,116806.0,113065.0,113558.0,115087.0,118993.0,116738.0,112750.0,113136.0,113748.0,114662.0,114301.0,116819.0,120965.0,127444.0,128995.0,129248.0,123576.0,122314.0,122455.0,121530.0,120545.0,120705.0,128899.0,135350.0,138023.0,138307.0,138812.0,139296.0,139365.0,135200.0,136014.0,135416.0,146050.0,148628.0,148681.0,142780.0,138192.0,135772.0,134251.0,130568.0,137018.0,138008.0,145028.0,137422.0,140900.0,139885.0,150885.0,150946.0,153774.0,151833.0,151449.0,151981.0,155285.0,159926.0,157625.0,156558.0,156707.0,157728.0,159881.0,162675.0,168697.0,166950.0,165123.0
