SizeRank,RegionName,StateName,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,2021-02-28,2021-03-31,2021-04-30,2021-05-31,2021-06-30,2021-07-31,2021-08-31,2021-09-30,2021-10-31,2021-11-30,2021-12-31,2022-01-31,2022-02-28,2022-03-31,2022-04-30,2022-05-31,2022-06-30,2022-07-31,2022-08-31,2022-09-30,2022-10-31,2022-11-30,2022-12-31,2023-01-31,2023-02-28,2023-03-31,2023-04-30,2023-05-31,2023-06-30,2023-07-31,2023-08-31,2023-09-30,2023-10-31,2023-11-30,2023-12-31,2024-01-31,2024-02-29,2024-03-31,2024-04-30,2024-05-31,2024-06-30,2024-07-31,2024-08-31,2024-09-30,2024-10-31,2024-11-30,2024-12-31
43,"Raleigh, NC",NC,268894.0,270562.0,269961.0,275477.0,275061.0,275816.0,277867.0,285778.0,292802.0,297725.0,301871.0,304745.0,306946.0,307050.0,309188.0,313682.0,322241.0,334835.0,344419.0,350954.0,353680.0,359769.0,366955.0,370918.0,374763.0,376074.0,381980.0,393029.0,404672.0,411638.0,412363.0,406941.0,400373.0,395306.0,395060.0,393230.0,389189.0,390172.0,388183.0,387655.0,387865.0,399041.0,412650.0,419722.0,414897.0,412388.0,409277.0,413828.0,413019.0,412649.0,415881.0,424820.0,436274.0,442885.0,440399.0,439099.0,433321.0,434493.0,436075.0,439413.0
44,"Memphis, TN",TN,164550.0,167799.0,168717.0,173493.0,175276.0,177220.0,176251.0,180257.0,185913.0,191593.0,191329.0,189846.0,188732.0,188088.0,188411.0,190540.0,195586.0,202316.0,205210.0,208173.0,209889.0,214760.0,219117.0,222198.0,219630.0,219315.0,220611.0,224088.0,225858.0,229778.0,229607.0,228544.0,226235.0,224981.0,223505.0,215570.0,214312.0,217634.0,223252.0,226937.0,227385.0,228458.0,230601.0,228187.0,224510.0,218423.0,212390.0,212048.0,209941.0,216777.0,221702.0,226328.0,227481.0,223769.0,226232.0,225581.0,227872.0,227515.0,226764.0,227334.0
45,"Richmond, VA",VA,241495.0,242600.0,242960.0,246881.0,250045.0,248615.0,248909.0,250823.0,260887.0,268275.0,273598.0,273091.0,270670.0,273501.0,274004.0,276220.0,274989.0,278511.0,281634.0,286413.0,290674.0,293622.0,294474.0,293996.0,294920.0,296570.0,299796.0,305125.0,312542.0,317276.0,319138.0,315795.0,315357.0,314728.0,314176.0,311179.0,308475.0,311675.0,313415.0,317056.0,322399.0,329103.0,333750.0,333148.0,335774.0,337114.0,340540.0,340210.0,340826.0,343917.0,348228.0,349696.0,350332.0,352034.0,357446.0,356085.0,357127.0,358089.0,366654.0,372265.0
46,"Louisville, KY",KY,177069.0,180096.0,181855.0,185810.0,185563.0,186875.0,191023.0,197368.0,202627.0,202441.0,203433.0,201000.0,200586.0,199722.0,201673.0,203202.0,204354.0,207332.0,212478.0,213033.0,215989.0,216947.0,220435.0,220340.0,217458.0,216718.0,217249.0,223261.0,226151.0,230958.0,231352.0,232085.0,232260.0,235206.0,233949.0,230408.0,225424.0,226968.0,230082.0,234536.0,237267.0,239439.0,241538.0,242425.0,241630.0,240451.0,241154.0,240387.0,241415.0,242181.0,247088.0,249951.0,251326.0,253142.0,253623.0,250415.0,249692.0,250605.0,254048.0,255041.0
47,"New Orleans, LA",LA,200310.0,199822.0,202648.0,204094.0,203750.0,205725.0,209420.0,213472.0,217213.0,220350.0,223766.0,223422.0,223658.0,224352.0,230453.0,235902.0,239317.0,242733.0,242873.0,245432.0,251304.0,255878.0,256581.0,251732.0,256164.0,261289.0,268104.0,269306.0,274124.0,276065.0,271090.0,264394.0,257780.0,259181.0,260007.0,263902.0,261761.0,256216.0,250924.0,251921.0,259414.0,262108.0,265139.0,257940.0,254889.0,250763.0,250926.0,244660.0,239926.0,242279.0,249357.0,257698.0,257247.0,260410.0,256975.0,257825.0,256901.0,260555.0,260322.0,263513.0
48,"Salt Lake City, UT",UT,345819.0,349168.0,352813.0,354442.0,351802.0,353210.0,360166.0,368804.0,377359.0,380373.0,385557.0,389720.0,394543.0,402806.0,412470.0,426202.0,435766.0,446290.0,455934.0,464313.0,469270.0,469496.0,474156.0,476082.0,485372.0,490666.0,505169.0,516521.0,527386.0,524774.0,515695.0,509715.0,507487.0,512835.0,505699.0,492756.0,483461.0,482532.0,491859.0,490829.0,495044.0,494153.0,502678.0,503170.0,503868.0,502754.0,502977.0,504544.0,503320.0,512764.0,518777.0,526304.0,522041.0,520361.0,525240.0,526111.0,529816.0,527571.0,524613.0,525463.0
49,"Hartford, CT",CT,227323.0,229472.0,235112.0,239153.0,238657.0,232862.0,229680.0,231622.0,237817.0,244435.0,250338.0,254553.0,256282.0,257454.0,255226.0,256947.0,256775.0,259284.0,259552.0,261243.0,264486.0,265409.0,267716.0,268897.0,270540.0,270462.0,267860.0,270729.0,273352.0,282968.0,286807.0,289025.0,288966.0,289919.0,290995.0,287382.0,285525.0,290413.0,294492.0,298033.0,301202.0,305314.0,310313.0,312612.0,316021.0,319677.0,318160.0,319871.0,316373.0,317895.0,320848.0,326180.0,332160.0,339402.0,343475.0,346504.0,349094.0,349273.0,349729.0,347242.0
50,"Buffalo, NY",NY,160739.0,158813.0,158285.0,161774.0,168810.0,167201.0,166044.0,166205.0,172522.0,175975.0,178410.0,179398.0,181271.0,180190.0,179140.0,178047.0,183424.0,188249.0,193762.0,197820.0,200053.0,202026.0,200666.0,201943.0,200909.0,199904.0,196780.0,197709.0,205376.0,215063.0,221214.0,219560.0,218177.0,216916.0,219881.0,219246.0,218436.0,210402.0,207214.0,205923.0,212584.0,223688.0,230453.0,236154.0,238092.0,241369.0,241545.0,238448.0,235016.0,229964.0,229864.0,230454.0,234746.0,236090.0,244421.0,251659.0,253400.0,250656.0,247680.0,251158.0
51,"Birmingham, AL",AL,181008.0,184846.0,190178.0,194381.0,192810.0,189019.0,189997.0,195050.0,201223.0,204463.0,207451.0,204680.0,203029.0,203647.0,203044.0,205817.0,205514.0,210767.0,213057.0,214752.0,216476.0,222920.0,227324.0,229109.0,225683.0,226659.0,230536.0,236445.0,239146.0,243452.0,244092.0,245339.0,242745.0,241622.0,238770.0,235155.0,228731.0,227379.0,225995.0,229785.0,233679.0,234765.0,239234.0,239395.0,240895.0,235760.0,231566.0,230911.0,221602.0,218671.0,217172.0,226236.0,235592.0,241233.0,241298.0,230728.0,222753.0,222397.0,226469.0,231689.0
52,"Rochester, NY",NY,149378.0,148285.0,149065.0,152427.0,154662.0,151944.0,152214.0,157014.0,164690.0,168205.0,168836.0,169141.0,167654.0,165913.0,164311.0,167047.0,171503.0,177986.0,178135.0,179929.0,178100.0,180122.0,179057.0,178870.0,177804.0,174329.0,174585.0,177638.0,186584.0,192745.0,196740.0,197986.0,196896.0,194228.0,191044.0,189194.0,188158.0,190042.0,191291.0,195072.0,198246.0,205905.0,211867.0,216654.0,218295.0,220866.0,221219.0,220673.0,217298.0,211727.0,211275.0,217257.0,228458.0,236651.0,238055.0,236664.0,237366.0,238259.0,239654.0,236479.0
53,"Grand Rapids, MI",MI,196608.0,197926.0,202479.0,205680.0,206731.0,206473.0,209615.0,213477.0,220191.0,224002.0,227480.0,225066.0,222149.0,223709.0,228485.0,237433.0,241931.0,246037.0,247861.0,249463.0,248333.0,246884.0,249465.0,251740.0,252049.0,253556.0,259719.0,270133.0,276427.0,278875.0,281252.0,281530.0,281354.0,278172.0,275588.0,270606.0,266354.0,267563.0,273719.0,279626.0,289299.0,291405.0,297012.0,295407.0,297871.0,298687.0,295937.0,291797.0,291673.0,298636.0,307287.0,313811.0,312961.0,316206.0,313948.0,317192.0,316225.0,315958.0,316964.0,319110.0
54,"Tucson, AZ",AZ,218446.0,222555.0,223688.0,225786.0,225177.0,223660.0,227586.0,233759.0,240634.0,244399.0,248320.0,249926.0,253336.0,255632.0,261962.0,266089.0,273785.0,279032.0,283705.0,289422.0,293497.0,297194.0,298310.0,302461.0,306496.0,311855.0,315130.0,322642.0,328537.0,334812.0,333258.0,330840.0,326921.0,323975.0,322501.0,318599.0,317919.0,314836.0,315156.0,317937.0,323012.0,328967.0,331240.0,332376.0,331474.0,331456.0,329914.0,328504.0,330533.0,335636.0,341968.0,347186.0,347265.0,344863.0,342122.0,340185.0,339719.0,337947.0,341410.0,345108.0
55,"Urban Honolulu, HI",HI,577723.0,590438.0,600300.0,613813.0,613698.0,602494.0,600514.0,604485.0,617532.0,615445.0,615505.0,621459.0,629364.0,633593.0,621157.0,622761.0,631879.0,636529.0,643829.0,651539.0,660423.0,665450.0,661122.0,665309.0,675049.0,673809.0,671979.0,672026.0,684974.0,697330.0,693415.0,681249.0,670700.0,679017.0,680651.0,677766.0,654012.0,642749.0,651802.0,651689.0,664809.0,657705.0,663786.0,663564.0,674093.0,684553.0,687536.0,689421.0,692827.0,692272.0,691071.0,696068.0,675241.0,696673.0,689455.0,717569.0,700010.0,701547.0,712367.0,727107.0
56,"Tulsa, OK",OK,163975.0,169866.0,171338.0,171375.0,169709.0,170839.0,174843.0,180243.0,184119.0,186484.0,186962.0,188044.0,188338.0,189295.0,189590.0,192337.0,191630.0,195320.0,195562.0,201191.0,201750.0,204968.0,206983.0,208610.0,208959.0,208125.0,209028.0,214781.0,218922.0,223752.0,222526.0,221573.0,219856.0,221426.0,220284.0,217797.0,214071.0,212746.0,215547.0,218924.0,228158.0,231263.0,231342.0,225763.0,224718.0,227443.0,227675.0,225449.0,220657.0,224653.0,231209.0,235044.0,235233.0,235795.0,239614.0,244036.0,244063.0,240632.0,238406.0,236440.0
57,"Fresno, CA",CA,269933.0,271755.0,269856.0,271065.0,270590.0,277357.0,283564.0,290717.0,297715.0,304408.0,306150.0,307658.0,307736.0,316446.0,320995.0,325585.0,330720.0,336921.0,342278.0,345098.0,347088.0,350561.0,353314.0,359197.0,366527.0,374667.0,378222.0,378572.0,378242.0,383398.0,382927.0,376750.0,373840.0,373953.0,377383.0,372358.0,366193.0,362810.0,366691.0,372710.0,376756.0,376370.0,377324.0,376974.0,373045.0,370361.0,369581.0,371695.0,372634.0,377744.0,379884.0,384276.0,381253.0,384258.0,385737.0,390092.0,391457.0,389583.0,388582.0,385796.0
58,"Worcester, MA",MA,274116.0,274470.0,275555.0,278843.0,286906.0,284373.0,288790.0,289061.0,299671.0,304796.0,310981.0,311840.0,313356.0,309919.0,312209.0,314485.0,324665.0,331612.0,334847.0,336935.0,339254.0,342875.0,347221.0,346110.0,350567.0,351444.0,352589.0,354838.0,359171.0,370893.0,378160.0,381729.0,378406.0,377622.0,374217.0,373329.0,367035.0,370876.0,374968.0,384119.0,388232.0,394538.0,395985.0,398525.0,400035.0,401928.0,403114.0,398851.0,398512.0,394934.0,397751.0,401062.0,409046.0,418593.0,418914.0,418077.0,416428.0,421275.0,425537.0,430334.0
59,"Omaha, NE",NE,184066.0,186182.0,185993.0,189124.0,190134.0,192559.0,195567.0,198791.0,200955.0,201358.0,203079.0,205754.0,207383.0,205578.0,210384.0,215845.0,221929.0,224088.0,225644.0,227062.0,225875.0,224231.0,223588.0,224330.0,223530.0,225952.0,230633.0,239819.0,244885.0,247170.0,247888.0,247748.0,249851.0,250229.0,252038.0,249166.0,247724.0,247407.0,249554.0,253233.0,256484.0,259943.0,262844.0,265271.0,268065.0,268707.0,269145.0,270604.0,271099.0,270957.0,268547.0,269700.0,275026.0,279834.0,280690.0,279241.0,276496.0,278403.0,281995.0,287226.0
60,"Bridgeport, CT",CT,406442.0,407365.0,415781.0,410711.0,408586.0,404043.0,413155.0,440173.0,465557.0,488371.0,,485289.0,475049.0,488460.0,488166.0,492214.0,490985.0,504074.0,518081.0,512452.0,494278.0,474546.0,471705.0,474518.0,470121.0,462865.0,475328.0,488571.0,505196.0,522986.0,538350.0,550623.0,538592.0,530992.0,517677.0,502416.0,489109.0,482370.0,497165.0,503932.0,520718.0,547724.0,578983.0,608144.0,585413.0,565068.0,544121.0,549216.0,543787.0,536945.0,527735.0,553930.0,562403.0,617939.0,625208.0,652537.0,625120.0,608222.0,591944.0,599879.0
61,"Greenville, SC",SC,191073.0,193469.0,196691.0,198878.0,200161.0,201620.0,204214.0,209788.0,212351.0,218845.0,221813.0,229261.0,230832.0,230588.0,227783.0,227705.0,230071.0,234663.0,238567.0,242037.0,243920.0,248754.0,254649.0,259149.0,258734.0,258757.0,258206.0,263460.0,269038.0,275397.0,278085.0,274952.0,279770.0,280931.0,283229.0,273488.0,270338.0,266608.0,271586.0,273179.0,281124.0,282888.0,286800.0,284740.0,286658.0,285866.0,284173.0,280211.0,275110.0,277221.0,280896.0,286474.0,289390.0,293977.0,298962.0,301505.0,300541.0,299126.0,299389.0,301429.0
62,"Albuquerque, NM",NM,217006.0,219453.0,222740.0,222868.0,220865.0,220302.0,225277.0,233256.0,237973.0,241653.0,242914.0,245607.0,247236.0,251676.0,254853.0,259783.0,262691.0,269379.0,272093.0,275216.0,275536.0,275136.0,279633.0,284785.0,291765.0,296642.0,300047.0,305823.0,312117.0,315903.0,315218.0,311877.0,313994.0,315190.0,314720.0,312484.0,308727.0,308282.0,309562.0,317905.0,326810.0,334233.0,334799.0,337180.0,337569.0,335879.0,336488.0,331599.0,333228.0,330036.0,335358.0,336395.0,341366.0,341826.0,345427.0,345037.0,342662.0,345306.0,347364.0,352612.0
63,"Bakersfield, CA",CA,239287.0,239920.0,239827.0,240286.0,239948.0,243950.0,246925.0,250973.0,255153.0,261446.0,267430.0,270894.0,273653.0,271643.0,274825.0,276261.0,282751.0,281320.0,285764.0,288869.0,297767.0,301838.0,306103.0,310479.0,314555.0,316750.0,318129.0,323877.0,328352.0,329728.0,324931.0,324342.0,322512.0,322844.0,318354.0,316141.0,316353.0,321526.0,324500.0,322069.0,323328.0,323868.0,331323.0,329419.0,332204.0,329313.0,329680.0,322151.0,323322.0,326712.0,332759.0,335203.0,337659.0,340067.0,341322.0,340043.0,343708.0,342811.0,343202.0,346370.0
64,"Albany, NY",NY,197812.0,198300.0,196389.0,197250.0,204601.0,203608.0,201398.0,200436.0,210277.0,218325.0,221442.0,221539.0,218315.0,217761.0,220001.0,229436.0,240071.0,249980.0,253365.0,257241.0,258653.0,258528.0,258312.0,257360.0,258682.0,257975.0,258384.0,261995.0,268885.0,278580.0,282897.0,287213.0,286756.0,285413.0,281434.0,276532.0,272083.0,268469.0,268709.0,271004.0,280286.0,287041.0,291841.0,290573.0,292314.0,297728.0,303614.0,303537.0,298520.0,295580.0,294594.0,295602.0,302639.0,311592.0,323996.0,323683.0,321691.0,316694.0,317054.0,324387.0
65,"Knoxville, TN",TN,188967.0,190830.0,193687.0,199010.0,196884.0,197455.0,200354.0,208343.0,215778.0,221625.0,222936.0,222924.0,223699.0,226804.0,228129.0,227549.0,228142.0,232756.0,238677.0,245016.0,248260.0,251687.0,256353.0,260048.0,261624.0,264072.0,267191.0,277426.0,285151.0,292552.0,292088.0,293380.0,292069.0,288022.0,285337.0,283943.0,289094.0,294089.0,299932.0,300260.0,304747.0,310468.0,317155.0,316714.0,316308.0,317326.0,316978.0,316140.0,318840.0,326267.0,333191.0,332995.0,335411.0,339124.0,340054.0,336748.0,335928.0,341821.0,345329.0,345515.0
66,"Baton Rouge, LA",LA,192758.0,192688.0,193717.0,194042.0,194884.0,191552.0,193320.0,197870.0,201959.0,206802.0,208853.0,211061.0,211451.0,211026.0,211768.0,212928.0,215422.0,216167.0,216166.0,217406.0,219658.0,222113.0,226928.0,229354.0,232064.0,232993.0,233862.0,234636.0,233805.0,234522.0,236317.0,232735.0,234176.0,233545.0,237815.0,235257.0,233416.0,229596.0,228680.0,226323.0,230247.0,229070.0,231778.0,229267.0,231747.0,230396.0,230350.0,227717.0,230515.0,231202.0,233895.0,233063.0,236072.0,241303.0,241141.0,240909.0,237151.0,238500.0,240867.0,243858.0
67,"McAllen, TX",TX,151202.0,155535.0,156610.0,158025.0,158710.0,162708.0,165098.0,166579.0,169104.0,167677.0,167416.0,168123.0,171742.0,173620.0,174465.0,178410.0,178276.0,180681.0,181577.0,183810.0,186622.0,188864.0,193738.0,193859.0,192791.0,193463.0,193930.0,200057.0,205416.0,210467.0,210750.0,207736.0,202927.0,200651.0,199854.0,197605.0,193884.0,193459.0,195092.0,195925.0,200051.0,200040.0,201411.0,206134.0,213290.0,212576.0,202516.0,196930.0,193994.0,196737.0,196024.0,199786.0,202003.0,205811.0,209142.0,204497.0,198635.0,199122.0,204411.0,209553.0
68,"New Haven, CT",CT,213790.0,212079.0,217142.0,222327.0,229312.0,223851.0,223743.0,225367.0,235934.0,241651.0,248489.0,251144.0,253156.0,253372.0,256612.0,258573.0,262719.0,263001.0,263764.0,260097.0,258736.0,260575.0,265687.0,268715.0,269110.0,273450.0,279057.0,284424.0,286663.0,287855.0,290401.0,292585.0,291363.0,291983.0,290528.0,287297.0,287911.0,291154.0,294616.0,297639.0,300137.0,305310.0,305392.0,304584.0,307851.0,313296.0,320371.0,319160.0,317386.0,317885.0,326380.0,334433.0,336309.0,336374.0,337670.0,342117.0,344204.0,347078.0,350202.0,350846.0
69,"El Paso, TX",TX,153004.0,153898.0,155574.0,155910.0,159326.0,161332.0,163964.0,165559.0,169817.0,172612.0,174115.0,173936.0,175526.0,179428.0,179737.0,180863.0,181471.0,184716.0,187183.0,189350.0,190886.0,191576.0,192397.0,195193.0,200394.0,206221.0,210068.0,216130.0,217357.0,222482.0,220884.0,221471.0,221692.0,218687.0,221017.0,219276.0,218878.0,218636.0,222072.0,226760.0,229052.0,233120.0,235436.0,234960.0,233393.0,234162.0,234494.0,231253.0,228407.0,230443.0,232055.0,234980.0,236206.0,237590.0,239850.0,237781.0,240305.0,237501.0,239486.0,240933.0
70,"Allentown, PA",PA,186110.0,188983.0,191455.0,198256.0,202490.0,203219.0,204548.0,206552.0,210462.0,215012.0,219046.0,225489.0,225943.0,227956.0,227751.0,228320.0,225903.0,230771.0,236428.0,241327.0,242491.0,240178.0,243601.0,244027.0,248640.0,250657.0,255978.0,258750.0,261676.0,264427.0,268023.0,271077.0,269819.0,266942.0,267315.0,266663.0,270268.0,268914.0,273253.0,278467.0,280151.0,284424.0,284715.0,289417.0,289865.0,288288.0,288058.0,284494.0,281277.0,283938.0,292462.0,300018.0,301798.0,306432.0,308414.0,311299.0,307033.0,308111.0,308238.0,312793.0
71,"Oxnard, CA",CA,608337.0,614078.0,616749.0,613004.0,607809.0,607298.0,616691.0,633353.0,656845.0,669248.0,,679738.0,687474.0,689388.0,699880.0,713190.0,726869.0,744836.0,745195.0,753167.0,748794.0,751800.0,759491.0,773361.0,788261.0,801432.0,808452.0,826028.0,827624.0,827322.0,815468.0,806984.0,796758.0,785877.0,786340.0,779114.0,771129.0,761591.0,774250.0,781350.0,798729.0,806594.0,818827.0,825615.0,827916.0,839421.0,840579.0,831773.0,824578.0,827819.0,841433.0,844015.0,837303.0,840251.0,844014.0,854257.0,855012.0,856249.0,849457.0,844726.0
72,"Columbia, SC",SC,166997.0,166036.0,167275.0,169220.0,171170.0,170772.0,172705.0,173978.0,179408.0,183624.0,188184.0,187552.0,189754.0,190213.0,191082.0,193425.0,194622.0,200329.0,197157.0,199379.0,199695.0,204114.0,207315.0,209897.0,212532.0,216687.0,219786.0,224256.0,225816.0,231279.0,234596.0,234622.0,233243.0,230016.0,230192.0,229541.0,228405.0,229016.0,227865.0,230521.0,232980.0,237026.0,238158.0,239786.0,239127.0,239154.0,239049.0,238548.0,235292.0,233305.0,235250.0,240482.0,243956.0,247205.0,248912.0,252096.0,250679.0,252716.0,252577.0,256867.0
73,"North Port, FL",FL,263429.0,266849.0,268240.0,272785.0,273392.0,272293.0,275532.0,279201.0,284592.0,293006.0,300117.0,306527.0,303715.0,305056.0,311065.0,320151.0,328629.0,335680.0,342878.0,347667.0,353127.0,355204.0,366818.0,377572.0,391716.0,402243.0,412236.0,418732.0,427808.0,434733.0,440718.0,435500.0,436302.0,444458.0,447832.0,437621.0,423508.0,423427.0,434302.0,447086.0,449229.0,448103.0,440065.0,440615.0,439991.0,442583.0,444488.0,446556.0,450683.0,452861.0,450942.0,458229.0,458784.0,465941.0,446630.0,439065.0,427631.0,434058.0,432371.0,434022.0
74,"Dayton, OH",OH,133717.0,135048.0,138304.0,140370.0,141899.0,141175.0,141904.0,143671.0,146037.0,148535.0,148785.0,151979.0,153143.0,151135.0,146096.0,147522.0,152332.0,157329.0,157150.0,155462.0,154697.0,155657.0,159007.0,162122.0,162596.0,160875.0,158522.0,158342.0,164148.0,167627.0,170355.0,167131.0,165495.0,162508.0,162695.0,162633.0,163398.0,165918.0,167194.0,171450.0,172852.0,175605.0,177704.0,178948.0,179628.0,176333.0,175234.0,176881.0,178178.0,182528.0,187078.0,186899.0,186978.0,187499.0,190381.0,192258.0,189702.0,193747.0,198604.0,203717.0
75,"Charleston, SC",SC,265550.0,273585.0,274044.0,272764.0,266799.0,265175.0,269264.0,285040.0,296972.0,307574.0,308510.0,311200.0,308219.0,311390.0,318122.0,322973.0,328603.0,331261.0,333215.0,331855.0,331124.0,336488.0,340944.0,347787.0,349264.0,352382.0,359709.0,371784.0,386376.0,392019.0,388839.0,383038.0,380929.0,380470.0,380926.0,375058.0,374134.0,369989.0,374930.0,381788.0,395734.0,399113.0,402505.0,399948.0,403671.0,407595.0,405495.0,407701.0,411561.0,417620.0,419843.0,424893.0,431010.0,435255.0,432044.0,436168.0,438510.0,436799.0,435592.0,437061.0
76,"Greensboro, NC",NC,155707.0,158871.0,159589.0,164598.0,162328.0,163481.0,165362.0,168836.0,171832.0,173254.0,174766.0,177996.0,178262.0,178044.0,177703.0,179247.0,182792.0,185394.0,189392.0,190755.0,192727.0,194335.0,197160.0,196477.0,198554.0,198969.0,201776.0,200935.0,207543.0,213997.0,218753.0,217374.0,217916.0,218146.0,218711.0,218309.0,217683.0,215695.0,217462.0,220005.0,224818.0,223713.0,226928.0,230122.0,232871.0,233455.0,230827.0,232654.0,233510.0,238484.0,238329.0,241238.0,245237.0,250503.0,251270.0,246661.0,245486.0,245681.0,249397.0,248750.0
77,"Stockton, CA",CA,372027.0,372078.0,376152.0,377852.0,382190.0,386441.0,391999.0,396340.0,398866.0,405872.0,414945.0,420864.0,422340.0,423527.0,429904.0,442338.0,453448.0,471515.0,480600.0,488926.0,491779.0,496391.0,498933.0,497895.0,499550.0,498044.0,514063.0,524323.0,535350.0,528355.0,515945.0,508550.0,500545.0,502574.0,498356.0,486504.0,477976.0,475700.0,485984.0,480946.0,485005.0,481941.0,494292.0,493774.0,500665.0,504615.0,502041.0,502775.0,496603.0,501447.0,495018.0,499552.0,504348.0,513384.0,517780.0,512881.0,511394.0,506909.0,504242.0,503599.0
78,"Cape Coral, FL",FL,234406.0,236228.0,238150.0,237137.0,234573.0,232194.0,237439.0,247128.0,254206.0,257889.0,259733.0,263081.0,267164.0,266469.0,260871.0,252973.0,251027.0,254304.0,255130.0,258449.0,261762.0,270154.0,275231.0,278860.0,277291.0,277149.0,278265.0,287432.0,295578.0,305166.0,313414.0,317653.0,320226.0,314695.0,311782.0,313214.0,313509.0,322419.0,324089.0,328159.0,324962.0,322760.0,320979.0,317816.0,308010.0,299825.0,295342.0,299058.0,295790.0,297884.0,301456.0,313542.0,313940.0,312773.0,306948.0,311916.0,312213.0,321776.0,322205.0,326246.0
79,"Boise City, ID",ID,301958.0,306218.0,313142.0,312576.0,311192.0,311564.0,318762.0,329314.0,341837.0,351649.0,362115.0,368927.0,377131.0,387727.0,403761.0,419239.0,432157.0,440368.0,446873.0,452479.0,457037.0,460879.0,461531.0,465201.0,471214.0,479280.0,486958.0,492752.0,502262.0,500552.0,495929.0,482475.0,473219.0,464255.0,454364.0,444605.0,436226.0,432346.0,434891.0,439688.0,448141.0,456477.0,466707.0,466516.0,468032.0,463994.0,468179.0,466403.0,465275.0,460163.0,461786.0,465123.0,472114.0,487614.0,488336.0,483953.0,471323.0,472025.0,478848.0,478695.0
80,"Colorado Springs, CO",CO,314926.0,319454.0,324949.0,328419.0,328851.0,329621.0,333668.0,341717.0,349951.0,354827.0,360414.0,361110.0,364286.0,369228.0,377305.0,386403.0,396146.0,405443.0,412276.0,414604.0,415922.0,418895.0,424697.0,429036.0,431978.0,438009.0,444205.0,452563.0,455934.0,458565.0,454969.0,450021.0,440760.0,440980.0,435799.0,433446.0,425476.0,426831.0,430383.0,432842.0,436571.0,441876.0,444824.0,443861.0,443043.0,443302.0,446029.0,441928.0,439926.0,435689.0,433797.0,437046.0,442572.0,449221.0,453072.0,453222.0,448867.0,443461.0,447552.0,452622.0
81,"Little Rock, AR",AR,159787.0,157455.0,161086.0,163117.0,165751.0,163714.0,165397.0,168871.0,173877.0,174917.0,175033.0,176854.0,175096.0,174343.0,172391.0,176323.0,181854.0,182998.0,186398.0,186890.0,189745.0,188824.0,187580.0,191079.0,193816.0,194309.0,195647.0,196415.0,200046.0,201953.0,204302.0,207862.0,208779.0,207644.0,205413.0,200111.0,196820.0,198210.0,202865.0,206594.0,206882.0,208270.0,212386.0,211501.0,211739.0,205423.0,203482.0,198744.0,201716.0,202367.0,208548.0,210863.0,218285.0,220025.0,222168.0,222344.0,224337.0,229283.0,230321.0,226390.0
82,"Lakeland, FL",FL,189428.0,190631.0,193073.0,196928.0,196780.0,199931.0,202779.0,207188.0,209040.0,211916.0,216391.0,220886.0,220693.0,222619.0,223340.0,224828.0,228235.0,233192.0,241094.0,246782.0,251466.0,258118.0,262088.0,269204.0,273154.0,283668.0,291253.0,299318.0,306082.0,309831.0,312330.0,308412.0,305794.0,302307.0,299979.0,295522.0,292818.0,292882.0,296966.0,299313.0,298983.0,299968.0,300213.0,300875.0,300237.0,300176.0,301103.0,302042.0,303845.0,302837.0,300479.0,299255.0,300444.0,302584.0,299234.0,299904.0,296432.0,299242.0,296781.0,299331.0
83,"Akron, OH",OH,137801.0,143445.0,146401.0,149603.0,146489.0,145431.0,145396.0,146901.0,151980.0,155753.0,159630.0,158262.0,156229.0,151560.0,149279.0,148321.0,151551.0,150716.0,150844.0,152712.0,158363.0,162690.0,162763.0,164507.0,163253.0,164249.0,159631.0,159806.0,160662.0,165616.0,171626.0,172425.0,172189.0,167262.0,167580.0,163263.0,165953.0,167743.0,170474.0,169179.0,167250.0,170561.0,172611.0,173904.0,170469.0,170023.0,170983.0,174365.0,177844.0,177594.0,179497.0,176912.0,181307.0,182047.0,186272.0,190734.0,194628.0,196999.0,192902.0,190094.0
84,"Des Moines, IA",IA,192886.0,191584.0,191478.0,190652.0,195104.0,192268.0,195521.0,200209.0,204355.0,208934.0,207608.0,209765.0,207727.0,206719.0,206459.0,208151.0,210126.0,213348.0,216205.0,219380.0,222435.0,225779.0,227775.0,225774.0,225868.0,220135.0,222843.0,221616.0,230535.0,234241.0,234910.0,234116.0,232008.0,232584.0,230415.0,230283.0,225712.0,225787.0,228648.0,235430.0,242872.0,244512.0,247441.0,248019.0,251550.0,251850.0,252035.0,250697.0,248609.0,249523.0,250254.0,255907.0,259411.0,261620.0,263512.0,261858.0,263055.0,263592.0,268066.0,268381.0
85,"Springfield, MA",MA,219822.0,220242.0,219568.0,223981.0,225410.0,223686.0,221075.0,224773.0,232223.0,238004.0,240528.0,241923.0,243191.0,245581.0,246681.0,248441.0,251377.0,256309.0,259098.0,259977.0,259533.0,262423.0,264176.0,266363.0,267195.0,274950.0,276354.0,278273.0,279445.0,292276.0,295148.0,294696.0,286517.0,289158.0,288055.0,286937.0,280015.0,280539.0,281888.0,289977.0,289842.0,293953.0,296459.0,308162.0,310478.0,311666.0,304831.0,303027.0,304788.0,308035.0,312453.0,312251.0,314115.0,315627.0,321024.0,327388.0,328332.0,324593.0,317465.0,320675.0
